customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,TechSupport,StreamingTV,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-00203,Male,0,No,No,57,Yes,No,DSL,Yes,Yes,No internet service,Month-to-month,No,Electronic check,44.74,2567.27,Yes
CUST-00204,Female,0,Yes,Yes,58,Yes,No,Fiber optic,No,No,No,Two year,No,Bank transfer,46.88,2720.01,No
CUST-00205,Male,0,Yes,Yes,47,Yes,No,Fiber optic,No internet service,No,Yes,Two year,No,Bank transfer,102.5,4805.07,No
CUST-00206,Female,0,Yes,No,4,Yes,Yes,DSL,Yes,Yes,No,Month-to-month,Yes,Mailed check,58.97,216.08,Yes
CUST-00207,Female,0,Yes,Yes,35,Yes,No,Fiber optic,No,No internet service,Yes,One year,Yes,Credit card,104.0,3643.51,No
CUST-00208,Female,0,No,Yes,24,Yes,Yes,Fiber optic,No,Yes,No,Month-to-month,Yes,Mailed check,110.69,2664.24,No
CUST-00209,Male,0,Yes,No,44,Yes,Yes,DSL,No internet service,No internet service,Yes,One year,No,Electronic check,65.35,2870.21,No
CUST-00210,Male,0,Yes,No,18,No,Yes,DSL,No,No,Yes,One year,No,Mailed check,114.42,2041.62,Yes
CUST-00211,Male,0,Yes,No,6,Yes,Yes,Fiber optic,No internet service,Yes,Yes,One year,No,Mailed check,48.6,329.59,No
CUST-00212,Male,0,No,Yes,57,Yes,No,Fiber optic,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,44.52,2518.66,Yes
CUST-00213,Male,0,Yes,No,65,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,One year,No,Bank transfer,28.94,1898.32,Yes
CUST-00214,Male,0,No,No,38,Yes,Yes,Fiber optic,No,No,No internet service,Month-to-month,No,Electronic check,43.07,1677.14,Yes
CUST-00215,Male,0,Yes,No,17,No,Yes,Fiber optic,No,No,No,One year,No,Credit card,96.81,1660.45,No
CUST-00216,Female,0,No,No,0,Yes,Yes,No,Yes,Yes,No internet service,Month-to-month,No,Bank transfer,59.19,0.0,Yes
CUST-00217,Male,1,Yes,No,62,Yes,No,DSL,No,No internet service,No,One year,Yes,Bank transfer,33.11,2032.54,Yes
CUST-00218,Female,1,Yes,No,2,Yes,Yes,No,No internet service,No,No,Two year,No,Mailed check,28.92,93.18,No
CUST-00219,Male,0,No,Yes,20,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer,68.0,1359.0,Yes
CUST-00220,Male,1,Yes,No,29,Yes,No,Fiber optic,No,No internet service,No,One year,Yes,Electronic check,73.01,2126.63,Yes
CUST-00221,Male,0,Yes,No,10,No,Yes,Fiber optic,No,No,No,Month-to-month,No,Electronic check,99.04,1000.03,Yes
CUST-00222,Female,0,Yes,No,21,Yes,Yes,Fiber optic,No,No,No internet service,Two year,Yes,Credit card,90.91,1912.49,Yes
CUST-00223,Female,0,No,Yes,56,Yes,No,Fiber optic,No,No,No internet service,One year,No,Electronic check,35.05,2005.93,Yes
CUST-00224,Female,0,Yes,Yes,2,Yes,No,DSL,No,No internet service,No,Month-to-month,Yes,Bank transfer,46.24,135.58,No
CUST-00225,Female,0,No,No,29,No,No,Fiber optic,No internet service,Yes,Yes,Month-to-month,Yes,Credit card,88.76,2528.08,Yes
CUST-00226,Male,0,No,No,44,Yes,No,Fiber optic,No internet service,No internet service,No,Two year,Yes,Bank transfer,36.42,1603.05,No
CUST-00227,Female,0,No,No,35,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,Two year,Yes,Bank transfer,99.93,3504.11,No
CUST-00228,Male,0,Yes,Yes,71,Yes,Yes,DSL,No,Yes,No internet service,One year,No,Electronic check,85.05,6081.11,Yes
CUST-00229,Male,0,No,Yes,63,Yes,No,No,No,No,No internet service,Month-to-month,Yes,Electronic check,72.71,4537.7,No
CUST-00230,Female,0,No,No,53,Yes,No,No,No,No internet service,No,Month-to-month,No,Credit card,83.71,4465.54,Yes
CUST-00231,Female,0,Yes,No,67,Yes,No phone service,Fiber optic,No,No,No,One year,Yes,Electronic check,28.17,,Yes
CUST-00232,Female,0,No,No,49,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer,73.9,3644.35,Yes
CUST-00233,Female,1,No,No,30,Yes,No,No,No internet service,No,No internet service,Two year,Yes,Credit card,64.03,1900.07,No
CUST-00234,Female,1,Yes,No,28,Yes,No,Fiber optic,Yes,No,No internet service,Month-to-month,Yes,Credit card,70.32,1993.62,Yes
CUST-00235,Female,0,Yes,No,58,Yes,No,No,No,No,Yes,One year,No,Credit card,52.44,3019.79,No
CUST-00236,Female,1,No,No,35,No,No,Fiber optic,No internet service,No,Yes,Month-to-month,No,Electronic check,65.75,2318.82,Yes
CUST-00237,Female,0,Yes,No,72,Yes,No phone service,Fiber optic,No internet service,No,Yes,One year,Yes,Credit card,108.09,7811.18,No
CUST-00238,Male,1,Yes,No,66,Yes,No,DSL,No internet service,No,No,Month-to-month,No,Electronic check,53.18,3538.21,No
CUST-00239,Female,0,Yes,Yes,10,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,22.58,230.24,Yes
CUST-00240,Female,0,No,No,10,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card,44.16,432.96,Yes
CUST-00241,Male,0,No,Yes,25,Yes,Yes,Fiber optic,Yes,Yes,No,Month-to-month,Yes,Bank transfer,64.35,1583.11,Yes
CUST-00242,Female,0,Yes,No,52,Yes,Yes,Fiber optic,No internet service,No,No,Two year,Yes,Bank transfer,72.42,3719.19,No
CUST-00243,Male,0,No,No,13,Yes,Yes,No,Yes,Yes,No internet service,Two year,No,Credit card,61.57,755.3,No
CUST-00244,Male,0,Yes,Yes,63,Yes,No,No,No internet service,No,No internet service,Month-to-month,No,Electronic check,102.31,6437.38,No
CUST-00245,Female,0,Yes,No,9,Yes,No,DSL,No internet service,No,No,Month-to-month,Yes,Mailed check,111.35,961.64,No
CUST-00246,Male,0,Yes,Yes,30,No,Yes,No,No internet service,No,Yes,One year,Yes,Mailed check,67.65,1990.7,No
CUST-00247,Male,0,Yes,No,35,Yes,No,DSL,Yes,Yes,No,One year,No,Electronic check,25.74,870.37,Yes
CUST-00248,Male,0,Yes,No,9,Yes,Yes,Fiber optic,Yes,Yes,Yes,Two year,Yes,Credit card,60.94,546.59,No
CUST-00249,Male,0,No,Yes,25,Yes,No,DSL,No internet service,No internet service,Yes,Month-to-month,No,Mailed check,36.49,921.43,No
CUST-00250,Female,0,No,No,19,Yes,Yes,DSL,No internet service,No internet service,Yes,One year,No,Electronic check,46.92,910.91,No
CUST-00251,Male,0,No,Yes,43,Yes,No,DSL,No internet service,Yes,Yes,Month-to-month,No,Bank transfer,102.96,4425.9,No
CUST-00252,Female,0,No,Yes,61,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,One year,No,Credit card,72.6,4445.07,Yes
CUST-00253,Male,0,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,No,Month-to-month,Yes,Mailed check,102.52,7417.65,No
CUST-00254,Male,1,Yes,No,8,No,No,DSL,No,No,Yes,One year,No,Credit card,118.53,935.66,No
CUST-00255,Male,0,No,Yes,70,Yes,No,No,No,No,No,Month-to-month,No,Credit card,73.61,5171.52,No
CUST-00256,Male,0,No,No,23,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card,111.05,2570.0,No
CUST-00257,Female,1,Yes,No,11,Yes,No phone service,No,No,No,No,Month-to-month,Yes,Credit card,87.71,978.46,Yes
CUST-00258,Female,0,Yes,No,59,Yes,No,Fiber optic,No,No,No internet service,Two year,No,Mailed check,28.39,1683.36,No
CUST-00259,Male,0,Yes,Yes,15,Yes,Yes,Fiber optic,Yes,No,No internet service,One year,Yes,Mailed check,60.63,932.07,Yes
CUST-00260,Male,0,No,No,28,Yes,Yes,DSL,No,No,Yes,One year,Yes,Electronic check,85.21,2417.73,No
CUST-00261,Female,0,Yes,No,31,No,No,DSL,No,No,No,One year,No,Bank transfer,89.94,2777.35,No
CUST-00262,Male,0,Yes,No,34,Yes,No,No,No,Yes,Yes,One year,Yes,Mailed check,105.79,3612.34,No
CUST-00263,Male,0,No,No,42,Yes,Yes,DSL,Yes,No internet service,No,Month-to-month,No,Bank transfer,83.0,3460.85,No
CUST-00264,Male,0,No,No,52,Yes,No,No,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer,27.19,1439.48,No
CUST-00265,Female,1,No,Yes,19,Yes,Yes,DSL,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,32.53,656.11,No
CUST-00266,Female,0,Yes,No,7,Yes,No,DSL,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer,51.49,386.58,Yes
CUST-00267,Female,0,Yes,No,41,Yes,No,DSL,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,47.99,1966.7,No
CUST-00268,Male,0,No,No,69,Yes,No,No,Yes,No,No,One year,No,Electronic check,40.6,2764.74,Yes
CUST-00269,Male,0,Yes,No,15,Yes,No,Fiber optic,No internet service,Yes,No,Month-to-month,No,Electronic check,80.96,1251.71,Yes
CUST-00270,Female,0,Yes,No,68,Yes,No,DSL,Yes,No internet service,No internet service,Month-to-month,No,Bank transfer,61.83,4235.9,No
CUST-00271,Female,0,Yes,No,52,Yes,Yes,Fiber optic,No,No,No,Two year,No,Credit card,87.87,4589.04,No
CUST-00272,Female,0,No,No,44,Yes,No,No,Yes,No,Yes,Two year,No,Credit card,57.47,2563.83,No
CUST-00273,Female,0,No,Yes,50,Yes,Yes,Fiber optic,No,No internet service,No,Month-to-month,Yes,Electronic check,45.96,2301.3,Yes
CUST-00274,Male,0,Yes,No,5,Yes,No,DSL,No internet service,Yes,No,One year,Yes,Mailed check,74.15,419.83,Yes
CUST-00275,Female,0,Yes,No,32,Yes,No,DSL,No internet service,No,No internet service,Month-to-month,No,Bank transfer,27.87,925.55,No
CUST-00276,Male,0,Yes,No,14,Yes,No,No,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,118.84,1630.12,Yes
CUST-00277,Female,0,Yes,No,13,Yes,No,Fiber optic,No internet service,Yes,No,Two year,No,Credit card,84.87,1093.53,No
CUST-00278,Male,0,No,No,38,Yes,No,No,No,No,No,Two year,No,Electronic check,30.46,1124.49,Yes
CUST-00279,Female,0,No,No,62,Yes,No phone service,Fiber optic,No,Yes,No,Month-to-month,Yes,Electronic check,81.49,5024.81,No
CUST-00280,Female,0,Yes,No,4,Yes,Yes,DSL,Yes,No internet service,No,Month-to-month,Yes,Electronic check,25.59,102.46,Yes
CUST-00281,Female,1,Yes,No,51,Yes,Yes,Fiber optic,No,No,No,One year,Yes,Credit card,69.64,3537.78,No
CUST-00282,Female,1,No,No,15,Yes,No,Fiber optic,Yes,Yes,Yes,One year,No,Credit card,47.67,756.02,No
CUST-00283,Male,0,Yes,No,37,Yes,No,Fiber optic,No internet service,No,No,Two year,No,Mailed check,89.48,3260.77,Yes
CUST-00284,Female,1,No,Yes,52,Yes,No,No,No,No,Yes,One year,No,Credit card,67.68,3470.4,No
CUST-00285,Male,0,Yes,Yes,52,Yes,No phone service,Fiber optic,No,No,No internet service,Month-to-month,No,Electronic check,98.16,5146.36,Yes
CUST-00286,Male,1,No,No,45,Yes,No,Fiber optic,No,No,No internet service,Month-to-month,Yes,Credit card,41.44,1838.7,Yes
CUST-00287,Male,0,Yes,Yes,14,Yes,No phone service,DSL,No,Yes,No internet service,Month-to-month,No,Mailed check,84.93,1139.27,Yes
CUST-00288,Male,1,Yes,No,58,Yes,No,DSL,No,No,No,Month-to-month,Yes,Bank transfer,88.16,5107.04,No
CUST-00289,Female,1,No,Yes,49,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,66.71,3238.35,No
CUST-00290,Male,0,No,No,8,Yes,No,Fiber optic,No,No internet service,Yes,Month-to-month,No,Electronic check,105.55,799.73,Yes
CUST-00291,Male,1,Yes,Yes,25,Yes,No phone service,DSL,No,No,Yes,Month-to-month,No,Electronic check,32.96,827.05,Yes
CUST-00292,Male,0,Yes,No,2,Yes,Yes,DSL,No,No,No,Two year,Yes,Bank transfer,95.36,154.74,Yes
CUST-00293,Female,0,No,No,46,No,No phone service,Fiber optic,No internet service,No,Yes,Month-to-month,Yes,Mailed check,31.46,1480.85,Yes
CUST-00294,Female,0,No,No,4,Yes,No,No,No,No,No internet service,Two year,Yes,Electronic check,34.0,116.22,Yes
CUST-00295,Female,0,Yes,No,61,Yes,No,DSL,No internet service,No internet service,Yes,Month-to-month,No,Mailed check,38.55,2323.72,No
CUST-00296,Female,0,Yes,No,4,Yes,No,Fiber optic,No internet service,No,No,Two year,Yes,Credit card,85.43,365.7,No
CUST-00297,Male,0,No,No,9,Yes,No,DSL,Yes,No,Yes,Month-to-month,No,Credit card,83.18,783.48,No
CUST-00298,Male,1,No,Yes,62,No,No,Fiber optic,No internet service,No,Yes,Month-to-month,Yes,Electronic check,63.48,3895.07,Yes
CUST-00299,Female,0,No,No,24,No,Yes,Fiber optic,No internet service,No,Yes,Month-to-month,No,Bank transfer,50.08,1167.08,Yes
CUST-00300,Male,0,No,No,43,Yes,No phone service,DSL,No,Yes,Yes,Month-to-month,No,Credit card,80.5,3458.96,Yes
CUST-00301,Male,1,No,No,24,No,No,Fiber optic,No internet service,No internet service,Yes,Month-to-month,No,Mailed check,32.71,794.06,Yes
CUST-00302,Male,1,Yes,Yes,29,No,No phone service,DSL,No internet service,No,No internet service,One year,Yes,Electronic check,82.12,2339.81,No
CUST-00303,Female,1,Yes,No,13,Yes,No,DSL,Yes,No,Yes,Month-to-month,Yes,Bank transfer,19.22,237.36,Yes
CUST-00304,Female,0,No,Yes,42,No,No,Fiber optic,No internet service,Yes,Yes,Two year,Yes,Electronic check,32.74,1414.84,Yes
CUST-00305,Male,1,Yes,No,27,Yes,No,Fiber optic,No,No,No,Two year,Yes,Electronic check,90.21,2473.28,No
CUST-00306,Female,0,Yes,No,18,Yes,No,Fiber optic,No internet service,Yes,No,One year,No,Bank transfer,107.14,1909.64,No
CUST-00307,Female,0,No,Yes,41,Yes,Yes,DSL,No,No internet service,No internet service,Two year,Yes,Mailed check,25.71,1026.85,No
CUST-00308,Female,0,Yes,No,19,Yes,No phone service,No,No,No internet service,No internet service,Month-to-month,Yes,Credit card,83.15,1588.13,Yes
CUST-00309,Female,0,Yes,No,10,Yes,No,DSL,No internet service,No,No internet service,Month-to-month,No,Mailed check,24.31,202.71,Yes
CUST-00310,Female,0,Yes,No,53,Yes,No phone service,DSL,No,Yes,No internet service,Month-to-month,Yes,Bank transfer,107.65,5678.79,Yes
CUST-00311,Male,0,No,Yes,23,Yes,No,Fiber optic,No,Yes,Yes,Month-to-month,Yes,Bank transfer,57.95,1299.53,Yes
CUST-00312,Female,0,No,No,69,Yes,No,Fiber optic,No,No,No,One year,No,Credit card,93.6,6429.17,No
CUST-00313,Male,0,Yes,Yes,16,Yes,No,No,No,Yes,No,Two year,No,Credit card,35.62,541.4,No
CUST-00314,Male,0,Yes,No,27,Yes,No,Fiber optic,No,No internet service,No,Month-to-month,No,Bank transfer,105.86,2870.97,Yes
CUST-00315,Female,0,Yes,No,49,Yes,No,DSL,Yes,No,Yes,Month-to-month,Yes,Bank transfer,61.78,3026.03,No
CUST-00316,Male,0,Yes,No,54,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card,39.3,2158.43,No
CUST-00317,Male,0,Yes,Yes,72,Yes,No,DSL,Yes,Yes,No,Month-to-month,No,Credit card,76.39,5523.64,No
CUST-00318,Male,0,Yes,No,9,Yes,No,DSL,No,No internet service,Yes,Month-to-month,Yes,Mailed check,47.39,426.4,Yes
CUST-00319,Female,0,No,Yes,20,Yes,No,Fiber optic,No,No internet service,Yes,Month-to-month,Yes,Bank transfer,47.28,926.34,Yes
CUST-00320,Female,1,Yes,No,57,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer,29.68,1724.96,Yes
CUST-00321,Male,0,Yes,Yes,33,Yes,Yes,Fiber optic,Yes,Yes,No,Two year,Yes,Mailed check,39.82,1272.01,No
CUST-00322,Female,0,No,No,42,No,Yes,Fiber optic,Yes,No internet service,No internet service,Month-to-month,No,Electronic check,99.38,4192.06,Yes
CUST-00323,Female,0,Yes,Yes,10,Yes,No phone service,Fiber optic,No,No,No,Month-to-month,Yes,Credit card,71.41,675.4,Yes
CUST-00324,Female,0,Yes,Yes,32,Yes,No,Fiber optic,No,No,No internet service,Two year,Yes,Credit card,54.2,1737.68,No
CUST-00325,Female,1,Yes,Yes,57,Yes,Yes,Fiber optic,No,No,Yes,One year,Yes,Electronic check,112.8,6469.76,No
CUST-00326,Male,0,Yes,No,45,Yes,No,DSL,Yes,No internet service,No,One year,No,Mailed check,99.33,4443.66,No
CUST-00327,Male,0,No,Yes,60,Yes,Yes,DSL,No,No,Yes,Two year,Yes,Mailed check,49.65,2936.85,No
CUST-00328,Female,0,Yes,No,61,Yes,No,Fiber optic,No internet service,No internet service,No,Month-to-month,No,Mailed check,29.29,1770.64,Yes
CUST-00329,Female,0,No,No,0,Yes,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,36.8,0.0,Yes
CUST-00330,Male,0,Yes,No,20,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,86.87,1759.88,Yes
CUST-00331,Male,0,Yes,No,61,Yes,No phone service,Fiber optic,No,No,No,One year,No,Bank transfer,75.43,4554.2,Yes
CUST-00332,Female,0,No,Yes,63,Yes,No,DSL,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,118.04,7399.61,No
CUST-00333,Male,0,Yes,No,72,Yes,Yes,DSL,No,No internet service,No,Month-to-month,Yes,Credit card,19.38,1386.43,Yes
CUST-00334,Female,0,No,Yes,55,No,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,107.43,5868.15,No
CUST-00335,Female,1,No,No,0,Yes,No,DSL,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,19.46,45.59,Yes
CUST-00336,Male,1,No,Yes,20,Yes,Yes,Fiber optic,No,No,Yes,Month-to-month,No,Credit card,61.33,1227.7,No
CUST-00337,Male,0,Yes,No,21,Yes,No,DSL,No,No,Yes,Month-to-month,Yes,Mailed check,111.49,2328.98,Yes
CUST-00338,Female,0,Yes,No,53,Yes,No,Fiber optic,Yes,Yes,No,Month-to-month,No,Mailed check,85.16,4561.45,Yes
CUST-00339,Female,0,Yes,No,3,Yes,Yes,Fiber optic,Yes,No,No,Month-to-month,Yes,Electronic check,77.5,247.11,Yes
CUST-00340,Male,0,Yes,Yes,64,Yes,Yes,Fiber optic,No,No internet service,No,Month-to-month,Yes,Electronic check,49.98,3200.3,No
CUST-00341,Female,0,No,No,50,Yes,No,Fiber optic,Yes,No,Yes,Two year,Yes,Bank transfer,116.55,5801.61,No
CUST-00342,Male,1,Yes,Yes,62,Yes,No,Fiber optic,Yes,No,Yes,Month-to-month,No,Electronic check,35.16,2155.23,Yes
CUST-00343,Female,1,Yes,No,14,Yes,No phone service,Fiber optic,No internet service,Yes,No,Month-to-month,No,Electronic check,45.53,623.65,Yes
CUST-00344,Male,0,No,No,35,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,64.2,2272.07,Yes
CUST-00345,Male,0,No,No,28,Yes,No,Fiber optic,No,No,Yes,Month-to-month,Yes,Electronic check,30.88,896.24,Yes
CUST-00346,Male,0,Yes,No,51,Yes,No,DSL,No,No,No internet service,Month-to-month,No,Bank transfer,61.2,3090.41,No
CUST-00347,Female,0,No,No,45,Yes,Yes,Fiber optic,No internet service,No,Yes,Month-to-month,No,Bank transfer,22.01,1022.19,Yes
CUST-00348,Female,0,No,No,68,Yes,No,Fiber optic,No internet service,No,No,Two year,No,Bank transfer,112.26,7616.77,No
CUST-00349,Male,0,No,No,28,Yes,Yes,No,No,No,Yes,Month-to-month,No,Credit card,50.86,1394.11,Yes
CUST-00350,Female,0,No,No,46,Yes,Yes,DSL,No,No,No,Two year,No,Electronic check,82.65,3771.38,Yes
CUST-00351,Male,0,No,No,24,Yes,No,DSL,No,Yes,No internet service,Two year,No,Bank transfer,106.79,2559.3,Yes
CUST-00352,Male,0,Yes,Yes,15,Yes,No,No,Yes,No internet service,No internet service,One year,No,Credit card,101.47,1548.76,No
CUST-00353,Female,1,Yes,No,40,Yes,No phone service,No,No,Yes,Yes,Two year,No,Credit card,107.09,4290.67,No
CUST-00354,Female,0,Yes,No,64,Yes,Yes,Fiber optic,No internet service,No,No internet service,Two year,Yes,Mailed check,91.47,5850.54,No
CUST-00355,Male,0,Yes,Yes,68,Yes,No,DSL,Yes,Yes,Yes,One year,No,Bank transfer,37.76,2519.48,No
CUST-00356,Female,0,Yes,No,19,Yes,Yes,DSL,No internet service,No,No internet service,Month-to-month,No,Electronic check,55.39,1058.77,Yes
CUST-00357,Female,0,Yes,No,68,Yes,Yes,DSL,Yes,No,No,Two year,No,Electronic check,70.23,,No
CUST-00358,Male,0,Yes,Yes,35,No,No phone service,Fiber optic,No,No,Yes,Two year,Yes,Mailed check,52.37,1792.76,Yes
CUST-00359,Male,0,No,No,57,Yes,No,DSL,No,No,No internet service,Month-to-month,No,Credit card,115.43,6625.13,Yes
CUST-00360,Female,1,Yes,No,47,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer,100.3,4673.25,Yes
CUST-00361,Male,0,Yes,No,1,Yes,No,DSL,No,No internet service,Yes,Month-to-month,No,Mailed check,99.49,118.56,Yes
CUST-00362,Male,1,Yes,No,28,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Month-to-month,No,Electronic check,54.83,1537.7,Yes
CUST-00363,Female,0,No,No,15,Yes,Yes,Fiber optic,No,No internet service,No internet service,Month-to-month,No,Credit card,94.99,1463.27,No
CUST-00364,Male,0,Yes,Yes,34,Yes,Yes,Fiber optic,Yes,No,No,Month-to-month,Yes,Credit card,80.63,2732.83,Yes
CUST-00365,Male,0,Yes,No,61,Yes,Yes,Fiber optic,No,No,Yes,Month-to-month,Yes,Bank transfer,56.27,3433.32,No
CUST-00366,Female,0,No,No,3,Yes,No,Fiber optic,Yes,No internet service,Yes,One year,No,Bank transfer,49.44,153.61,No
CUST-00367,Female,0,Yes,No,67,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,98.46,6634.3,Yes
CUST-00368,Male,0,Yes,No,50,Yes,Yes,No,No,No,Yes,One year,No,Mailed check,78.87,3973.46,Yes
CUST-00369,Male,0,No,No,32,Yes,No,DSL,Yes,No,Yes,One year,Yes,Electronic check,21.77,674.65,Yes
CUST-00370,Female,1,Yes,No,23,Yes,No,DSL,No internet service,No,No,Month-to-month,Yes,Bank transfer,20.21,510.36,No
CUST-00371,Female,1,No,No,24,Yes,No,No,No,No internet service,Yes,Month-to-month,Yes,Mailed check,103.88,2518.43,Yes
CUST-00372,Female,1,Yes,No,27,Yes,Yes,Fiber optic,No internet service,No,Yes,One year,Yes,Mailed check,27.16,684.52,No
CUST-00373,Female,0,Yes,No,6,Yes,No,No,Yes,No internet service,No,Month-to-month,Yes,Bank transfer,70.97,394.19,Yes
CUST-00374,Male,0,Yes,No,35,Yes,No phone service,Fiber optic,No,No internet service,Yes,One year,Yes,Mailed check,80.08,2838.38,No
CUST-00375,Female,0,No,No,9,Yes,Yes,DSL,No,No,No internet service,Two year,Yes,Electronic check,111.43,1017.46,No
CUST-00376,Female,0,No,Yes,35,Yes,Yes,Fiber optic,Yes,No,Yes,Month-to-month,Yes,Bank transfer,70.48,2442.61,Yes
CUST-00377,Male,0,No,No,17,Yes,No,Fiber optic,No,Yes,No,Month-to-month,Yes,Mailed check,37.79,609.57,Yes
CUST-00378,Female,0,Yes,No,5,No,No,Fiber optic,No,No,No,Month-to-month,Yes,Mailed check,44.59,187.63,Yes
CUST-00379,Male,0,Yes,No,6,Yes,Yes,No,Yes,Yes,Yes,One year,No,Bank transfer,22.98,119.69,Yes
CUST-00380,Female,0,No,No,11,Yes,Yes,Fiber optic,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,40.65,487.0,Yes
CUST-00381,Female,1,No,No,40,Yes,No,DSL,No,No internet service,No,Month-to-month,No,Electronic check,101.14,4030.8,Yes
CUST-00382,Female,0,Yes,Yes,62,Yes,No,Fiber optic,No,No,Yes,Month-to-month,Yes,Mailed check,95.2,5918.47,Yes
CUST-00383,Male,0,Yes,No,24,Yes,No,Fiber optic,Yes,No,No internet service,One year,No,Credit card,26.36,593.8,Yes
CUST-00384,Male,0,Yes,No,52,Yes,No,Fiber optic,No,No internet service,No internet service,Two year,Yes,Electronic check,66.92,3482.98,No
CUST-00385,Female,1,Yes,Yes,32,Yes,Yes,Fiber optic,No,No,No,Two year,No,Bank transfer,48.79,1545.57,No
CUST-00386,Male,0,No,Yes,72,Yes,No,Fiber optic,Yes,No,Yes,One year,Yes,Bank transfer,84.29,6034.93,No
CUST-00387,Male,0,Yes,No,5,No,Yes,Fiber optic,No,No,No,Month-to-month,Yes,Mailed check,116.06,610.08,No
CUST-00388,Male,0,Yes,No,61,Yes,No,Fiber optic,Yes,Yes,No,Month-to-month,No,Credit card,82.33,5053.68,No
CUST-00389,Male,0,Yes,No,65,Yes,No,Fiber optic,No,No,Yes,Two year,No,Electronic check,94.06,6094.53,No
CUST-00390,Male,0,Yes,No,8,Yes,No,DSL,Yes,No,No,Month-to-month,Yes,Mailed check,58.61,484.26,Yes
CUST-00391,Male,0,Yes,No,66,Yes,No,Fiber optic,Yes,No,No,One year,Yes,Electronic check,21.33,1397.19,No
CUST-00392,Female,0,Yes,No,15,Yes,Yes,Fiber optic,Yes,No,No,Month-to-month,Yes,Bank transfer,60.65,864.2,Yes
CUST-00393,Female,0,Yes,No,54,Yes,Yes,DSL,No,Yes,No,Month-to-month,Yes,Bank transfer,70.1,3778.18,Yes
